ID,LessonID,Word,vi,en
13201,67,회의를 준비하다,Chuẩn bị cho cuộc họp,
13202,67,회의하다,Họp,
13203,67,보고서를 작성하다,Viết báo cáo,
13204,67,결재를 하다,"Phê duyệt, phê chuẩn",
13205,67,결재를 받다,Nhận được phê duyệt,
13206,67,보고하다,Báo cáo,
13207,67,외근을 나가다,Làm việc ở bên ngoài (văn phòng),
13208,67,출장을 가다,Đi công tác,
13209,67,근무하다,Làm việc,
13210,67,야근하다,"Làm tăng ca (buổi tối, đếm)",
13211,67,급여,Tiền lương,
13212,67,월급,Lương tháng,
13213,67,주급,Lương theo tuần,
13214,67,일당,Lương theo ngày,
13215,67,연봉,Lương cả năm,
13216,67,수당,Tiền trợ cấp,
13217,67,상여금,Tiền thưởng,
13218,67,직함,Cấp bậc,
13219,67,사장,"Giám đốc, tổng giám đốc",
13220,67,이사,Giám đốc điều hành,
13221,67,부장,Đứng đầu một bộ phận,
13222,67,과장,Quản lý team,
13223,67,대리,Trợ lý,
13224,67,사원,Nhân viên bình thường,
13225,67,직장상사,Cấp trên,
13226,67,직장동료,Đồng nghiệp làm việc,
13227,67,부하직원,Cấp dưới,
13228,67,휴가와 결근,Sự nghỉ phép và nghỉ làm,
13229,67,휴가를 내다,nghỉ phép,
13230,67,조퇴하다,tan làm sớm,
13231,67,결근하다,"vắng làm, vắng mặt vào ngày đáng ra phải đi làm",
13232,67,지각하다,"Trễ giờ, muộn giờ",
13233,67,첫날,ngày đầu tiên,
13234,67,궁금하다,"tò mò, thắc mắc, hồi hộp",
13235,67,영업,việc kinh doanh,
13236,67,마음대로,"tùy tâm, tùy ý",
13237,67,그만큼,"chừng đó, đến mức độ ấy, đến chừng mực đó.",
13238,67,태도,thái độ,
13239,67,책임감,tinh thần trách nhiệm,
13240,67,주 5일 근무제,chế độ làm việc 5 ngày/ tuần,
13242,67,수직 관계,mối quan hệ cấp bậc,
13243,67,분명하다,"rõ ràng, chắc chắn, minh bạch",
13244,67,존댓말,kính ngữ,
13245,67,개인적,"tính cá nhân, tính riêng tư",
13246,67,친해지다,"thân quen, quen",
13247,67,호칭,"tên gọi, danh tính, sự gọi tên",
13248,67,대인 관계,quan hệ đối nhân xử thế,
