ID,LessonID,Word,vi,en
19401,98,소비하다,tiêu dùng,
19402,98,전시,triển lãm,
19403,98,취향,"khuynh hướng, sở thích",
19404,98,트로트,"tình ca, nhạc trữ tình",
19405,98,발라드,ballad,
19406,98,장르,thể loại,
19407,98,장년층,tầng lớp 30 đến 40 tuổi,
19408,98,중년층,"tầng lớp trung niên, giới trung niên (40 đến 59 tuổi)",
19409,98,풍,phong cách,
19410,98,청소년,thanh thiếu niên.,
19411,98,청년층,tầng lớp thanh niên,
19412,98,인기를 끌다,"được ưa thích, tạo nên cơn sốt, nổi tiếng….",
19413,98,두루,đều khắp,
19414,98,아이돌,"idol, thần tượng",
19415,98,등장하다,"ra mắt, xuất hiện, lộ diện (sân khấu, kịch, phim…)",
19416,98,즐겨보다,thích xem,
19417,98,아침 연속극,phim truyền hình dài tập chiếu buổi sáng,
19418,98,일일 연속극,phim truyền hình dài tập chiếu mỗi ngày,
19419,98,수목  연속극,phim truyền hình dài tập chiếu cuối tuần,
19420,98,전개,"triển khai, tiến hành công việc",
19421,98,오르내리다,"lên xuống, tăng giảm, giao động",
19422,98,이른바,"sở dĩ gọi là, như người ta thường nói",
19423,98,양궁,bắn cung,
19424,98,거두다,"đạt được, giành được",
19425,98,쇼트트랙,môn đua tốc độ trên băng (short track),
19426,98,스피드 스케이팅,trượt băng tốc độ (speed skating),
19427,98,프로야구,bóng chày chuyên nghiệp,
19428,98,생중계되다,được phát sóng,
19429,98,못지않다,không thua kém,
19430,98,동호회,hội những người cùng sở thích,
19431,98,확산되다,lan rộng  ,
19432,98,응원하다,"cổ vũ, động viên",
19433,98,열정적,tính nhiệt tình,
19434,98,막대,"gậy, que",
19435,98,풍선,bóng bay,
19436,98,막대 풍선,thanh bóng,
19437,98,머플러,khăn choàng cổ,
19438,98,는 물론,không những mà cả,
19439,98,야광봉,thanh đèn dạ quang,
19440,98,활용하다,"vận dụng, ứng dụng, sử dụng",
19441,98,독특하다,"đặc sắc, đặc biệt",
19442,98,펼친다,"bày ra, tổ chức, mở ra…",
19443,98,개개인,"mỗi người, từng người",
19444,98,힘차다,đầy sức lực ,
19445,98,수입하다,du nhập,
19446,98,비중,tỷ trọng,
19447,98,차지하다,"chiếm giữ, nắm giữ",
19448,98,수용하다,"chứa, tiếp nhận",
19449,98,이어지다,"được nối tiếp, được tiếp diễn",
19450,98,넘다,vượt qua,
19451,98,특색,đặc sắc,
19452,98,정서,tình cảm,
19453,98,호소하다,kêu gọi,
19454,98,지니다,"gìn giữ, có, mang",
19455,98,주목,sự quan tâm chú ý,
19456,98,본격적,"thật sư, chính thức",
19457,98,진출하다,"tiến vào, bước vào",
19458,98,단순하다,"đơn giản, mộc mạc",
19459,98,경쾌하다,"nhẹ nhàng, thoải mái",
19460,98,리듬,nhịp điệu (rhythm),
19461,98,멜로디,giai điệu (melody),
19462,98,특징을 띠다,mang đặc trưng,
19463,98,정신력,sức mạnh tinh thần,
19464,98,훈련,"sự rèn luyện, sự huấn luyện",
19465,98,지도자,"người dẫn dắt, người hướng dẫn",
19466,98,영입하다,tuyển chọn,
19467,98,감독,"sự giám sát, người giám sát",
19468,98,맡다,"đảm nhiệm, đảm trách",
19469,98,가리키다,chỉ,
19470,98,서구,phương tây,
19471,98,감수성,sự nhạy cảm,
19472,98,흥미롭다,"hứng thú, hứng khởi",
19473,98,가사,lời bài hát,
19474,98,경쟁력,năng lực canh tranh,
19475,98,홍보,quảng bá,
19476,98,비결,bí quyết,
